Code du département,Libellé du département,Code du canton,Libellé du canton,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,N°Panneau,Sexe,Nom,Prénom,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Voix,% Voix/Ins,% Voix/Exp
84,Vaucluse,011,Orange,25944,6463,24.91,19481,75.09,2003,7.72,10.28,126,0.49,0.65,17352,66.88,89.07,1,M,MACRON,Emmanuel,8107,31.25,46.72,2,F,LE PEN,Marine,9245,35.63,53.28
84,Vaucluse,012,Pernes-les-Fontaines,27370,5429,19.84,21941,80.16,2052,7.5,9.35,599,2.19,2.73,19290,70.48,87.92,1,M,MACRON,Emmanuel,10250,37.45,53.14,2,F,LE PEN,Marine,9040,33.03,46.86
84,Vaucluse,013,Pertuis,30240,7180,23.74,23060,76.26,2045,6.76,8.87,519,1.72,2.25,20496,67.78,88.88,1,M,MACRON,Emmanuel,12115,40.06,59.11,2,F,LE PEN,Marine,8381,27.71,40.89
84,Vaucluse,014,Le Pontet,27208,6078,22.34,21130,77.66,1848,6.79,8.75,610,2.24,2.89,18672,68.63,88.37,1,M,MACRON,Emmanuel,9387,34.5,50.27,2,F,LE PEN,Marine,9285,34.13,49.73
84,Vaucluse,015,Sorgues,26467,6037,22.81,20430,77.19,1699,6.42,8.32,608,2.3,2.98,18123,68.47,88.71,1,M,MACRON,Emmanuel,7637,28.85,42.14,2,F,LE PEN,Marine,10486,39.62,57.86
84,Vaucluse,016,Vaison-la-Romaine,22624,4492,19.86,18132,80.14,1634,7.22,9.01,646,2.86,3.56,15852,70.07,87.43,1,M,MACRON,Emmanuel,8658,38.27,54.62,2,F,LE PEN,Marine,7194,31.8,45.38
84,Vaucluse,017,Valréas,9689,1991,20.55,7698,79.45,674,6.96,8.76,254,2.62,3.3,6770,69.87,87.94,1,M,MACRON,Emmanuel,3490,36.02,51.55,2,F,LE PEN,Marine,3280,33.85,48.45
85,Vendée,001,Aizenay,32987,5689,17.25,27298,82.75,2009,6.09,7.36,895,2.71,3.28,24394,73.95,89.36,1,M,MACRON,Emmanuel,17783,53.91,72.9,2,F,LE PEN,Marine,6611,20.04,27.1
85,Vendée,002,Challans,35348,7722,21.85,27626,78.15,2248,6.36,8.14,992,2.81,3.59,24386,68.99,88.27,1,M,MACRON,Emmanuel,15675,44.34,64.28,2,F,LE PEN,Marine,8711,24.64,35.72
85,Vendée,003,Chantonnay,30937,5532,17.88,25405,82.12,1943,6.28,7.65,896,2.9,3.53,22566,72.94,88.83,1,M,MACRON,Emmanuel,16113,52.08,71.4,2,F,LE PEN,Marine,6453,20.86,28.6
85,Vendée,004,La Châtaigneraie,22412,4349,19.4,18063,80.6,1451,6.47,8.03,639,2.85,3.54,15973,71.27,88.43,1,M,MACRON,Emmanuel,10561,47.12,66.12,2,F,LE PEN,Marine,5412,24.15,33.88
85,Vendée,005,Fontenay-le-Comte,32020,6387,19.95,25633,80.05,2331,7.28,9.09,820,2.56,3.2,22482,70.21,87.71,1,M,MACRON,Emmanuel,15493,48.39,68.91,2,F,LE PEN,Marine,6989,21.83,31.09
85,Vendée,006,Les Herbiers,32184,5851,18.18,26333,81.82,2223,6.91,8.44,578,1.8,2.19,23532,73.12,89.36,1,M,MACRON,Emmanuel,18135,56.35,77.07,2,F,LE PEN,Marine,5397,16.77,22.93
85,Vendée,007,L'Ile-d'Yeu,4160,972,23.37,3188,76.63,311,7.48,9.76,100,2.4,3.14,2777,66.75,87.11,1,M,MACRON,Emmanuel,1915,46.03,68.96,2,F,LE PEN,Marine,862,20.72,31.04
85,Vendée,008,Luçon,25134,5550,22.08,19584,77.92,1652,6.57,8.44,612,2.43,3.13,17320,68.91,88.44,1,M,MACRON,Emmanuel,10557,42,60.95,2,F,LE PEN,Marine,6763,26.91,39.05
85,Vendée,009,Mareuil-sur-Lay-Dissais,26349,5106,19.38,21243,80.62,1864,7.07,8.77,730,2.77,3.44,18649,70.78,87.79,1,M,MACRON,Emmanuel,11988,45.5,64.28,2,F,LE PEN,Marine,6661,25.28,35.72
85,Vendée,010,Montaigu,33807,5856,17.32,27951,82.68,2155,6.37,7.71,888,2.63,3.18,24908,73.68,89.11,1,M,MACRON,Emmanuel,18662,55.2,74.92,2,F,LE PEN,Marine,6246,18.48,25.08
85,Vendée,011,Mortagne-sur-Sèvre,29475,5363,18.2,24112,81.8,1928,6.54,8,725,2.46,3.01,21459,72.8,89,1,M,MACRON,Emmanuel,16630,56.42,77.5,2,F,LE PEN,Marine,4829,16.38,22.5
85,Vendée,012,La Roche-sur-Yon-1,29378,6605,22.48,22773,77.52,1624,5.53,7.13,694,2.36,3.05,20455,69.63,89.82,1,M,MACRON,Emmanuel,16167,55.03,79.04,2,F,LE PEN,Marine,4288,14.6,20.96
85,Vendée,013,La Roche-sur-Yon-2,30029,6498,21.64,23531,78.36,1745,5.81,7.42,792,2.64,3.37,20994,69.91,89.22,1,M,MACRON,Emmanuel,16653,55.46,79.32,2,F,LE PEN,Marine,4341,14.46,20.68
85,Vendée,014,Les Sables-d'Olonne,38181,9146,23.95,29035,76.05,2485,6.51,8.56,983,2.57,3.39,25567,66.96,88.06,1,M,MACRON,Emmanuel,17967,47.06,70.27,2,F,LE PEN,Marine,7600,19.91,29.73
85,Vendée,015,Saint-Hilaire-de-Riez,39647,7879,19.87,31768,80.13,2824,7.12,8.89,1041,2.63,3.28,27903,70.38,87.83,1,M,MACRON,Emmanuel,18523,46.72,66.38,2,F,LE PEN,Marine,9380,23.66,33.62
85,Vendée,016,Saint-Jean-de-Monts,35039,7471,21.32,27568,78.68,2413,6.89,8.75,911,2.6,3.3,24244,69.19,87.94,1,M,MACRON,Emmanuel,15007,42.83,61.9,2,F,LE PEN,Marine,9237,26.36,38.1
85,Vendée,017,Talmont-Saint-Hilaire,37338,7172,19.21,30166,80.79,2533,6.78,8.4,2293,6.14,7.6,25340,67.87,84,1,M,MACRON,Emmanuel,16085,43.08,63.48,2,F,LE PEN,Marine,9255,24.79,36.52
86,Vienne,001,Chasseneuil-du-Poitou,16660,2990,17.95,13670,82.05,1297,7.79,9.49,470,2.82,3.44,11903,71.45,87.07,1,M,MACRON,Emmanuel,8915,53.51,74.9,2,F,LE PEN,Marine,2988,17.94,25.1
86,Vienne,002,Châtellerault-1,19118,5023,26.27,14095,73.73,1223,6.4,8.68,545,2.85,3.87,12327,64.48,87.46,1,M,MACRON,Emmanuel,7499,39.22,60.83,2,F,LE PEN,Marine,4828,25.25,39.17
86,Vienne,003,Châtellerault-2,19810,4923,24.85,14887,75.15,1189,6,7.99,553,2.79,3.71,13145,66.36,88.3,1,M,MACRON,Emmanuel,7633,38.53,58.07,2,F,LE PEN,Marine,5512,27.82,41.93
86,Vienne,004,Châtellerault-3,16461,4306,26.16,12155,73.84,1141,6.93,9.39,435,2.64,3.58,10579,64.27,87.03,1,M,MACRON,Emmanuel,6986,42.44,66.04,2,F,LE PEN,Marine,3593,21.83,33.96
86,Vienne,005,Chauvigny,16630,3502,21.06,13128,78.94,1217,7.32,9.27,472,2.84,3.6,11439,68.79,87.13,1,M,MACRON,Emmanuel,7180,43.17,62.77,2,F,LE PEN,Marine,4259,25.61,37.23
86,Vienne,006,Civray,13659,2912,21.32,10747,78.68,953,6.98,8.87,475,3.48,4.42,9319,68.23,86.71,1,M,MACRON,Emmanuel,5919,43.33,63.52,2,F,LE PEN,Marine,3400,24.89,36.48
86,Vienne,007,Jaunay-Clan,16577,3645,21.99,12932,78.01,1095,6.61,8.47,412,2.49,3.19,11425,68.92,88.35,1,M,MACRON,Emmanuel,7534,45.45,65.94,2,F,LE PEN,Marine,3891,23.47,34.06
86,Vienne,008,Loudun,20346,4441,21.83,15905,78.17,1380,6.78,8.68,577,2.84,3.63,13948,68.55,87.7,1,M,MACRON,Emmanuel,7496,36.84,53.74,2,F,LE PEN,Marine,6452,31.71,46.26
86,Vienne,009,Lusignan,14333,3019,21.06,11314,78.94,959,6.69,8.48,431,3.01,3.81,9924,69.24,87.71,1,M,MACRON,Emmanuel,6400,44.65,64.49,2,F,LE PEN,Marine,3524,24.59,35.51
86,Vienne,010,Lussac-les-Châteaux,14160,2983,21.07,11177,78.93,1015,7.17,9.08,517,3.65,4.63,9645,68.11,86.29,1,M,MACRON,Emmanuel,6143,43.38,63.69,2,F,LE PEN,Marine,3502,24.73,36.31
86,Vienne,011,Migné-Auxances,19806,4013,20.26,15793,79.74,1501,7.58,9.5,551,2.78,3.49,13741,69.38,87.01,1,M,MACRON,Emmanuel,9485,47.89,69.03,2,F,LE PEN,Marine,4256,21.49,30.97
86,Vienne,012,Montmorillon,13896,2918,21,10978,79,1054,7.58,9.6,437,3.14,3.98,9487,68.27,86.42,1,M,MACRON,Emmanuel,6208,44.67,65.44,2,F,LE PEN,Marine,3279,23.6,34.56
86,Vienne,013,Poitiers-1,15161,3551,23.42,11610,76.58,901,5.94,7.76,344,2.27,2.96,10365,68.37,89.28,1,M,MACRON,Emmanuel,8436,55.64,81.39,2,F,LE PEN,Marine,1929,12.72,18.61
86,Vienne,014,Poitiers-2,16772,4363,26.01,12409,73.99,1014,6.05,8.17,377,2.25,3.04,11018,65.69,88.79,1,M,MACRON,Emmanuel,8745,52.14,79.37,2,F,LE PEN,Marine,2273,13.55,20.63
86,Vienne,015,Poitiers-3,13035,3435,26.35,9600,73.65,761,5.84,7.93,274,2.1,2.85,8565,65.71,89.22,1,M,MACRON,Emmanuel,7242,55.56,84.55,2,F,LE PEN,Marine,1323,10.15,15.45
86,Vienne,016,Poitiers-4,10471,2505,23.92,7966,76.08,615,5.87,7.72,234,2.23,2.94,7117,67.97,89.34,1,M,MACRON,Emmanuel,5890,56.25,82.76,2,F,LE PEN,Marine,1227,11.72,17.24
86,Vienne,017,Poitiers-5,14202,3556,25.04,10646,74.96,870,6.13,8.17,359,2.53,3.37,9417,66.31,88.46,1,M,MACRON,Emmanuel,7668,53.99,81.43,2,F,LE PEN,Marine,1749,12.32,18.57
86,Vienne,018,Vivonne,19058,3403,17.86,15655,82.14,1475,7.74,9.42,504,2.64,3.22,13676,71.76,87.36,1,M,MACRON,Emmanuel,10002,52.48,73.14,2,F,LE PEN,Marine,3674,19.28,26.86
86,Vienne,019,Vouneuil-sous-Biard,16822,3223,19.16,13599,80.84,1198,7.12,8.81,474,2.82,3.49,11927,70.9,87.7,1,M,MACRON,Emmanuel,8331,49.52,69.85,2,F,LE PEN,Marine,3596,21.38,30.15
87,Haute-Vienne,001,Aixe-sur-Vienne,15958,2614,16.38,13344,83.62,1281,8.03,9.6,631,3.95,4.73,11432,71.64,85.67,1,M,MACRON,Emmanuel,8112,50.83,70.96,2,F,LE PEN,Marine,3320,20.8,29.04
87,Haute-Vienne,002,Ambazac,14701,2923,19.88,11778,80.12,1198,8.15,10.17,722,4.91,6.13,9858,67.06,83.7,1,M,MACRON,Emmanuel,6222,42.32,63.12,2,F,LE PEN,Marine,3636,24.73,36.88
87,Haute-Vienne,003,Bellac,13590,2871,21.13,10719,78.87,1003,7.38,9.36,570,4.19,5.32,9146,67.3,85.33,1,M,MACRON,Emmanuel,5824,42.86,63.68,2,F,LE PEN,Marine,3322,24.44,36.32
87,Haute-Vienne,004,Châteauponsac,12163,2797,23,9366,77,893,7.34,9.53,491,4.04,5.24,7982,65.63,85.22,1,M,MACRON,Emmanuel,4880,40.12,61.14,2,F,LE PEN,Marine,3102,25.5,38.86
87,Haute-Vienne,005,Condat-sur-Vienne,14962,2621,17.52,12341,82.48,1258,8.41,10.19,679,4.54,5.5,10404,69.54,84.3,1,M,MACRON,Emmanuel,7487,50.04,71.96,2,F,LE PEN,Marine,2917,19.5,28.04
87,Haute-Vienne,006,Couzeix,15524,2880,18.55,12644,81.45,1363,8.78,10.78,616,3.97,4.87,10665,68.7,84.35,1,M,MACRON,Emmanuel,7522,48.45,70.53,2,F,LE PEN,Marine,3143,20.25,29.47
87,Haute-Vienne,007,Eymoutiers,15602,3422,21.93,12180,78.07,1318,8.45,10.82,760,4.87,6.24,10102,64.75,82.94,1,M,MACRON,Emmanuel,6890,44.16,68.2,2,F,LE PEN,Marine,3212,20.59,31.8
87,Haute-Vienne,008,Limoges-1,11804,2835,24.02,8969,75.98,810,6.86,9.03,418,3.54,4.66,7741,65.58,86.31,1,M,MACRON,Emmanuel,5859,49.64,75.69,2,F,LE PEN,Marine,1882,15.94,24.31
87,Haute-Vienne,009,Limoges-2,9174,2478,27.01,6696,72.99,562,6.13,8.39,295,3.22,4.41,5839,63.65,87.2,1,M,MACRON,Emmanuel,4485,48.89,76.81,2,F,LE PEN,Marine,1354,14.76,23.19
87,Haute-Vienne,010,Limoges-3,11032,2803,25.41,8229,74.59,755,6.84,9.17,379,3.44,4.61,7095,64.31,86.22,1,M,MACRON,Emmanuel,5542,50.24,78.11,2,F,LE PEN,Marine,1553,14.08,21.89
87,Haute-Vienne,011,Limoges-4,9973,2807,28.15,7166,71.85,604,6.06,8.43,323,3.24,4.51,6239,62.56,87.06,1,M,MACRON,Emmanuel,4392,44.04,70.4,2,F,LE PEN,Marine,1847,18.52,29.6
87,Haute-Vienne,012,Limoges-5,12656,2739,21.64,9917,78.36,952,7.52,9.6,544,4.3,5.49,8421,66.54,84.91,1,M,MACRON,Emmanuel,6147,48.57,73,2,F,LE PEN,Marine,2274,17.97,27
87,Haute-Vienne,013,Limoges-6,9411,2643,28.08,6768,71.92,633,6.73,9.35,221,2.35,3.27,5914,62.84,87.38,1,M,MACRON,Emmanuel,4801,51.01,81.18,2,F,LE PEN,Marine,1113,11.83,18.82
87,Haute-Vienne,014,Limoges-7,8471,2172,25.64,6299,74.36,564,6.66,8.95,263,3.1,4.18,5472,64.6,86.87,1,M,MACRON,Emmanuel,4159,49.1,76.01,2,F,LE PEN,Marine,1313,15.5,23.99
87,Haute-Vienne,015,Limoges-8,8898,2476,27.83,6422,72.17,562,6.32,8.75,244,2.74,3.8,5616,63.12,87.45,1,M,MACRON,Emmanuel,4421,49.69,78.72,2,F,LE PEN,Marine,1195,13.43,21.28
87,Haute-Vienne,016,Limoges-9,11513,2376,20.64,9137,79.36,820,7.12,8.97,362,3.14,3.96,7955,69.1,87.06,1,M,MACRON,Emmanuel,6375,55.37,80.14,2,F,LE PEN,Marine,1580,13.72,19.86
87,Haute-Vienne,017,Panazol,12901,2327,18.04,10574,81.96,983,7.62,9.3,513,3.98,4.85,9078,70.37,85.85,1,M,MACRON,Emmanuel,6957,53.93,76.64,2,F,LE PEN,Marine,2121,16.44,23.36
87,Haute-Vienne,018,Rochechouart,13139,2658,20.23,10481,79.77,1004,7.64,9.58,655,4.99,6.25,8822,67.14,84.17,1,M,MACRON,Emmanuel,5730,43.61,64.95,2,F,LE PEN,Marine,3092,23.53,35.05
87,Haute-Vienne,019,Saint-Junien,15617,3203,20.51,12414,79.49,1130,7.24,9.1,733,4.69,5.9,10551,67.56,84.99,1,M,MACRON,Emmanuel,7239,46.35,68.61,2,F,LE PEN,Marine,3312,21.21,31.39
87,Haute-Vienne,020,Saint-Léonard-de-Noblat,12843,2387,18.59,10456,81.41,1077,8.39,10.3,608,4.73,5.81,8771,68.29,83.88,1,M,MACRON,Emmanuel,5785,45.04,65.96,2,F,LE PEN,Marine,2986,23.25,34.04
87,Haute-Vienne,021,Saint-Yrieix-la-Perche,16377,3260,19.91,13117,80.09,1188,7.25,9.06,851,5.2,6.49,11078,67.64,84.46,1,M,MACRON,Emmanuel,7589,46.34,68.51,2,F,LE PEN,Marine,3489,21.3,31.49
88,Vosges,001,La Bresse,18773,3808,20.28,14965,79.72,1494,7.96,9.98,544,2.9,3.64,12927,68.86,86.38,1,M,MACRON,Emmanuel,7888,42.02,61.02,2,F,LE PEN,Marine,5039,26.84,38.98
88,Vosges,002,Bruyères,15423,3054,19.8,12369,80.2,1208,7.83,9.77,449,2.91,3.63,10712,69.45,86.6,1,M,MACRON,Emmanuel,5410,35.08,50.5,2,F,LE PEN,Marine,5302,34.38,49.5
88,Vosges,003,Charmes,15175,3212,21.17,11963,78.83,1003,6.61,8.38,386,2.54,3.23,10574,69.68,88.39,1,M,MACRON,Emmanuel,5189,34.19,49.07,2,F,LE PEN,Marine,5385,35.49,50.93
88,Vosges,004,Darney,14189,2697,19.01,11492,80.99,1070,7.54,9.31,460,3.24,4,9962,70.21,86.69,1,M,MACRON,Emmanuel,4947,34.87,49.66,2,F,LE PEN,Marine,5015,35.34,50.34
88,Vosges,005,Epinal-1,16740,4158,24.84,12582,75.16,1105,6.6,8.78,417,2.49,3.31,11060,66.07,87.9,1,M,MACRON,Emmanuel,7458,44.55,67.43,2,F,LE PEN,Marine,3602,21.52,32.57
88,Vosges,006,Epinal-2,16926,4123,24.36,12803,75.64,1010,5.97,7.89,389,2.3,3.04,11404,67.38,89.07,1,M,MACRON,Emmanuel,7903,46.69,69.3,2,F,LE PEN,Marine,3501,20.68,30.7
88,Vosges,007,Gérardmer,20057,4318,21.53,15739,78.47,1451,7.23,9.22,594,2.96,3.77,13694,68.28,87.01,1,M,MACRON,Emmanuel,7657,38.18,55.91,2,F,LE PEN,Marine,6037,30.1,44.09
88,Vosges,008,Golbey,19846,4890,24.64,14956,75.36,1254,6.32,8.38,566,2.85,3.78,13136,66.19,87.83,1,M,MACRON,Emmanuel,7142,35.99,54.37,2,F,LE PEN,Marine,5994,30.2,45.63
88,Vosges,009,Mirecourt,12896,2676,20.75,10220,79.25,897,6.96,8.78,479,3.71,4.69,8844,68.58,86.54,1,M,MACRON,Emmanuel,4902,38.01,55.43,2,F,LE PEN,Marine,3942,30.57,44.57
88,Vosges,010,Neufchâteau,13552,2982,22,10570,78,942,6.95,8.91,384,2.83,3.63,9244,68.21,87.46,1,M,MACRON,Emmanuel,4789,35.34,51.81,2,F,LE PEN,Marine,4455,32.87,48.19
88,Vosges,011,Raon-l'Etape,18553,4518,24.35,14035,75.65,1214,6.54,8.65,496,2.67,3.53,12325,66.43,87.82,1,M,MACRON,Emmanuel,5735,30.91,46.53,2,F,LE PEN,Marine,6590,35.52,53.47
88,Vosges,012,Remiremont,18958,4269,22.52,14689,77.48,1283,6.77,8.73,484,2.55,3.29,12922,68.16,87.97,1,M,MACRON,Emmanuel,7696,40.59,59.56,2,F,LE PEN,Marine,5226,27.57,40.44
88,Vosges,013,Saint-Dié-des-Vosges-1,18316,4952,27.04,13364,72.96,1051,5.74,7.86,495,2.7,3.7,11818,64.52,88.43,1,M,MACRON,Emmanuel,6321,34.51,53.49,2,F,LE PEN,Marine,5497,30.01,46.51
88,Vosges,014,Saint-Dié-des-Vosges-2,18234,4026,22.08,14208,77.92,1090,5.98,7.67,605,3.32,4.26,12513,68.62,88.07,1,M,MACRON,Emmanuel,7034,38.58,56.21,2,F,LE PEN,Marine,5479,30.05,43.79
88,Vosges,015,Le Thillot,14064,3071,21.84,10993,78.16,1046,7.44,9.52,382,2.72,3.47,9565,68.01,87.01,1,M,MACRON,Emmanuel,4832,34.36,50.52,2,F,LE PEN,Marine,4733,33.65,49.48
88,Vosges,016,Le Val-d'Ajol,16377,3288,20.08,13089,79.92,1064,6.5,8.13,442,2.7,3.38,11583,70.73,88.49,1,M,MACRON,Emmanuel,5999,36.63,51.79,2,F,LE PEN,Marine,5584,34.1,48.21
88,Vosges,017,Vittel,14453,3237,22.4,11216,77.6,1033,7.15,9.21,496,3.43,4.42,9687,67.02,86.37,1,M,MACRON,Emmanuel,5174,35.8,53.41,2,F,LE PEN,Marine,4513,31.23,46.59
89,Yonne,001,Auxerre-1,10537,2445,23.2,8092,76.8,750,7.12,9.27,231,2.19,2.85,7111,67.49,87.88,1,M,MACRON,Emmanuel,5005,47.5,70.38,2,F,LE PEN,Marine,2106,19.99,29.62
89,Yonne,002,Auxerre-2,11437,2440,21.33,8997,78.67,879,7.69,9.77,922,8.06,10.25,7196,62.92,79.98,1,M,MACRON,Emmanuel,4376,38.26,60.81,2,F,LE PEN,Marine,2820,24.66,39.19
89,Yonne,003,Auxerre-3,9979,2367,23.72,7612,76.28,719,7.21,9.45,187,1.87,2.46,6706,67.2,88.1,1,M,MACRON,Emmanuel,4312,43.21,64.3,2,F,LE PEN,Marine,2394,23.99,35.7
89,Yonne,004,Auxerre-4,9961,2330,23.39,7631,76.61,710,7.13,9.3,209,2.1,2.74,6712,67.38,87.96,1,M,MACRON,Emmanuel,4597,46.15,68.49,2,F,LE PEN,Marine,2115,21.23,31.51
